,geometry,x,y
3852,"(34.773855335654325, 32.0834905503767)",34.773855335654325,32.0834905503767
3853,"(34.77387770359544, 32.08359418332637)",34.77387770359544,32.08359418332637
3854,"(34.773899680616665, 32.08368839131714)",34.773899680616665,32.08368839131714
3855,"(34.7738403440854, 32.083170781349075)",34.7738403440854,32.083170781349075
3856,"(34.773825990698356, 32.08327646443354)",34.773825990698356,32.08327646443354
3857,"(34.7735710337174, 32.083514760367585)",34.7735710337174,32.083514760367585
3858,"(34.773476609953555, 32.08321663934628)",34.773476609953555,32.08321663934628
3859,"(34.77356767282498, 32.08293935772331)",34.77356767282498,32.08293935772331
3860,"(34.77363879265162, 32.08293937027799)",34.77363879265162,32.08293937027799
3861,"(34.77342590815768, 32.08294899332863)",34.77342590815768,32.08294899332863
3862,"(34.77373970013049, 32.082776221904915)",34.77373970013049,32.082776221904915
3863,"(34.77378699111257, 32.08289893738698)",34.77378699111257,32.08289893738698
3864,"(34.773379837389385, 32.082597211028826)",34.773379837389385,32.082597211028826
3865,"(34.773402831145944, 32.08269967740114)",34.773402831145944,32.08269967740114
3866,"(34.77371082026704, 32.07835512856802)",34.77371082026704,32.07835512856802
3867,"(34.773874381771755, 32.07846431657269)",34.773874381771755,32.07846431657269
3868,"(34.77281111211382, 32.08216445894069)",34.77281111211382,32.08216445894069
3869,"(34.772961318753, 32.08213708337407)",34.772961318753,32.08213708337407
3870,"(34.77215597825813, 32.07999053102681)",34.77215597825813,32.07999053102681
3871,"(34.77216703946662, 32.080166239699636)",34.77216703946662,32.080166239699636
3872,"(34.77218503331221, 32.08030610625199)",34.77218503331221,32.08030610625199
3873,"(34.77218380809666, 32.080411895958335)",34.77218380809666,32.080411895958335
3874,"(34.77165317882557, 32.07993721194977)",34.77165317882557,32.07993721194977
3875,"(34.7718022084715, 32.079940970665774)",34.7718022084715,32.079940970665774
3876,"(34.77200597041038, 32.079940063717316)",34.77200597041038,32.079940063717316
3877,"(34.77000938651911, 32.07898149864674)",34.77000938651911,32.07898149864674
3878,"(34.77008315546109, 32.078906816846064)",34.77008315546109,32.078906816846064
3879,"(34.76999784825351, 32.07885842147317)",34.76999784825351,32.07885842147317
3880,"(34.771017885864886, 32.07853858488344)",34.771017885864886,32.07853858488344
3881,"(34.77107629156634, 32.07862164389613)",34.77107629156634,32.07862164389613
3882,"(34.77118668822825, 32.07869941875375)",34.77118668822825,32.07869941875375
3883,"(34.771246300475546, 32.07877482324971)",34.771246300475546,32.07877482324971
3884,"(34.772176713001656, 32.07647816593215)",34.772176713001656,32.07647816593215
3885,"(34.77227780279653, 32.076542104695804)",34.77227780279653,32.076542104695804
3886,"(34.77047760593062, 32.07675357959902)",34.77047760593062,32.07675357959902
3887,"(34.77059429139999, 32.07669523898961)",34.77059429139999,32.07669523898961
3888,"(34.77014508311436, 32.07807628493101)",34.77014508311436,32.07807628493101
3889,"(34.769968206449704, 32.07787528422023)",34.769968206449704,32.07787528422023
3890,"(34.77000312810841, 32.07792608536817)",34.77000312810841,32.07792608536817
3891,"(34.77171375451713, 32.08293554097335)",34.77171375451713,32.08293554097335
3892,"(34.77196178133919, 32.08286664114188)",34.77196178133919,32.08286664114188
3893,"(34.77207270363987, 32.08286825072435)",34.77207270363987,32.08286825072435
3894,"(34.771572674952964, 32.08268401119106)",34.771572674952964,32.08268401119106
3895,"(34.771634498290844, 32.08275552757076)",34.771634498290844,32.08275552757076
3896,"(34.773987345177765, 32.08407654600949)",34.773987345177765,32.08407654600949
3897,"(34.77393721962028, 32.083795587615754)",34.77393721962028,32.083795587615754
3898,"(34.77393615467879, 32.08388389468613)",34.77393615467879,32.08388389468613
3899,"(34.77376704564591, 32.08427286098377)",34.77376704564591,32.08427286098377
3900,"(34.77033539310744, 32.080313221310824)",34.77033539310744,32.080313221310824
3901,"(34.77038039112008, 32.08036735889167)",34.77038039112008,32.08036735889167
3902,"(34.770203712812176, 32.08014548428301)",34.770203712812176,32.08014548428301
3903,"(34.76969980829278, 32.07854830569653)",34.76969980829278,32.07854830569653
3904,"(34.77268965532523, 32.076952491780304)",34.77268965532523,32.076952491780304
3905,"(34.77235397726412, 32.07705592721685)",34.77235397726412,32.07705592721685
3906,"(34.77282695177219, 32.077057678540385)",34.77282695177219,32.077057678540385
3907,"(34.77244804825921, 32.07717509569288)",34.77244804825921,32.07717509569288
3908,"(34.7692792335373, 32.07736976763303)",34.7692792335373,32.07736976763303
3909,"(34.7696109206579, 32.07739924222849)",34.7696109206579,32.07739924222849
3910,"(34.77340121345176, 32.07747634006766)",34.77340121345176,32.07747634006766
3911,"(34.772324291777146, 32.07752831206277)",34.772324291777146,32.07752831206277
3912,"(34.77330496522377, 32.0776094615152)",34.77330496522377,32.0776094615152
3913,"(34.772473695882546, 32.077638681577355)",34.772473695882546,32.077638681577355
3914,"(34.77268591609713, 32.07777011750047)",34.77268591609713,32.07777011750047
3915,"(34.77324231275214, 32.07783703939237)",34.77324231275214,32.07783703939237
3916,"(34.7703678384793, 32.07837782278745)",34.7703678384793,32.07837782278745
3917,"(34.770911104046725, 32.0783975497743)",34.770911104046725,32.0783975497743
3918,"(34.77009404838689, 32.07850957059115)",34.77009404838689,32.07850957059115
3919,"(34.770644579612245, 32.07862217192107)",34.770644579612245,32.07862217192107
3920,"(34.77076002156668, 32.07871426194656)",34.77076002156668,32.07871426194656
3921,"(34.770871822203205, 32.078834504650025)",34.770871822203205,32.078834504650025
3922,"(34.77090004976319, 32.078967595582235)",34.77090004976319,32.078967595582235
3923,"(34.771877515503405, 32.07941116447741)",34.771877515503405,32.07941116447741
3924,"(34.77027107166739, 32.07926268505045)",34.77027107166739,32.07926268505045
3925,"(34.7700502625625, 32.07931527112043)",34.7700502625625,32.07931527112043
3926,"(34.77159479093186, 32.07935922290508)",34.77159479093186,32.07935922290508
3927,"(34.77179394650608, 32.07956252470812)",34.77179394650608,32.07956252470812
3928,"(34.77275909223527, 32.079613201437)",34.77275909223527,32.079613201437
3929,"(34.772924717943106, 32.079613967989346)",34.772924717943106,32.079613967989346
3930,"(34.77286258571353, 32.084505878556335)",34.77286258571353,32.084505878556335
3931,"(34.772614417669395, 32.084035674233846)",34.772614417669395,32.084035674233846
3932,"(34.77265735507136, 32.08412533600313)",34.77265735507136,32.08412533600313
3933,"(34.7730313615524, 32.082980936236886)",34.7730313615524,32.082980936236886
3934,"(34.773141094833356, 32.08294504575733)",34.773141094833356,32.08294504575733
3935,"(34.7730772894651, 32.082656740116676)",34.7730772894651,32.082656740116676
3936,"(34.773086236428696, 32.08276910979883)",34.773086236428696,32.08276910979883
3937,"(34.77277938471093, 32.08275010231881)",34.77277938471093,32.08275010231881
3938,"(34.77287925350346, 32.08272875233887)",34.77287925350346,32.08272875233887
3939,"(34.77236300654898, 32.082775932487785)",34.77236300654898,32.082775932487785
3940,"(34.772393782503904, 32.082887793868736)",34.772393782503904,32.082887793868736
3941,"(34.77254701410628, 32.082794353369)",34.77254701410628,32.082794353369
3942,"(34.7726523177052, 32.08277698385903)",34.7726523177052,32.08277698385903
3943,"(34.77189371785798, 32.083303214680406)",34.77189371785798,32.083303214680406
3944,"(34.771945507235344, 32.08337548430765)",34.771945507235344,32.08337548430765
3945,"(34.770863966843216, 32.0769338595171)",34.770863966843216,32.0769338595171
3946,"(34.7706023050524, 32.07741310193322)",34.7706023050524,32.07741310193322
3947,"(34.77062612528875, 32.0774573925264)",34.77062612528875,32.0774573925264
3948,"(34.77035499038264, 32.07769830690877)",34.77035499038264,32.07769830690877
3949,"(34.77009899910856, 32.078000959661395)",34.77009899910856,32.078000959661395
3950,"(34.772708885451635, 32.084294168704766)",34.772708885451635,32.084294168704766
3951,"(34.772423934806646, 32.08436027194796)",34.772423934806646,32.08436027194796
3952,"(34.77325731809337, 32.08441619392467)",34.77325731809337,32.08441619392467
3953,"(34.7730478279754, 32.08448370576805)",34.7730478279754,32.08448370576805
3954,"(34.772550580728016, 32.084578556047916)",34.772550580728016,32.084578556047916
3955,"(34.77333983418047, 32.08417111052886)",34.77333983418047,32.08417111052886
3956,"(34.77232536602554, 32.08414061041917)",34.77232536602554,32.08414061041917
3957,"(34.77188722343697, 32.076661828410565)",34.77188722343697,32.076661828410565
3958,"(34.772581590629386, 32.076764328012814)",34.772581590629386,32.076764328012814
3959,"(34.77034195835976, 32.076821085172895)",34.77034195835976,32.076821085172895
3960,"(34.77222797294428, 32.07687487442905)",34.77222797294428,32.07687487442905
3961,"(34.77060383438104, 32.07698858490514)",34.77060383438104,32.07698858490514
3962,"(34.76988273771324, 32.07705275031063)",34.76988273771324,32.07705275031063
3963,"(34.769799964063445, 32.077135898521504)",34.769799964063445,32.077135898521504
3964,"(34.77092381199176, 32.07718090715801)",34.77092381199176,32.07718090715801
3965,"(34.770313669161986, 32.077190254753205)",34.770313669161986,32.077190254753205
3966,"(34.76955648310002, 32.07722854637948)",34.76955648310002,32.07722854637948
3967,"(34.770415354016414, 32.077251135689195)",34.770415354016414,32.077251135689195
3968,"(34.77000815434986, 32.07728645334308)",34.77000815434986,32.07728645334308
3969,"(34.771037915712476, 32.07732460793103)",34.771037915712476,32.07732460793103
3970,"(34.77009364770193, 32.07739505058949)",34.77009364770193,32.07739505058949
3971,"(34.77070495257283, 32.07755407391453)",34.77070495257283,32.07755407391453
3972,"(34.771538111397184, 32.07758395384782)",34.771538111397184,32.07758395384782
3973,"(34.76976274393521, 32.07759288337922)",34.76976274393521,32.07759288337922
3974,"(34.770776718506795, 32.0776862437412)",34.770776718506795,32.0776862437412
3975,"(34.76983171850225, 32.0776896722426)",34.76983171850225,32.0776896722426
3976,"(34.77129530620629, 32.07833532753994)",34.77129530620629,32.07833532753994
3977,"(34.77184118323526, 32.078399607418945)",34.77184118323526,32.078399607418945
3978,"(34.77232805927017, 32.07845453043381)",34.77232805927017,32.07845453043381
3979,"(34.77213737931529, 32.07849675214355)",34.77213737931529,32.07849675214355
3980,"(34.77193875181507, 32.07855465305964)",34.77193875181507,32.07855465305964
3981,"(34.769164617766926, 32.078659799370904)",34.769164617766926,32.078659799370904
3982,"(34.773774677731176, 32.07868147509874)",34.773774677731176,32.07868147509874
3983,"(34.77344217368647, 32.07868046994179)",34.77344217368647,32.07868046994179
3984,"(34.77303633226528, 32.07865146470496)",34.77303633226528,32.07865146470496
3985,"(34.76984722539421, 32.07868590804254)",34.76984722539421,32.07868590804254
3986,"(34.772794257759976, 32.07871974097158)",34.772794257759976,32.07871974097158
3987,"(34.77261660617233, 32.07875276464532)",34.77261660617233,32.07875276464532
3988,"(34.769312640961715, 32.07875690802961)",34.769312640961715,32.07875690802961
3989,"(34.772440402612304, 32.078790398939745)",34.772440402612304,32.078790398939745
3990,"(34.773400961009315, 32.07883135234904)",34.773400961009315,32.07883135234904
3991,"(34.773734174831695, 32.078841594488615)",34.773734174831695,32.078841594488615
3992,"(34.77223229328473, 32.078841139421435)",34.77223229328473,32.078841139421435
3993,"(34.771729936964604, 32.078899356921816)",34.771729936964604,32.078899356921816
3994,"(34.771434486748674, 32.07892545113281)",34.771434486748674,32.07892545113281
3995,"(34.77126656044289, 32.078931510274145)",34.77126656044289,32.078931510274145
3996,"(34.769585860050725, 32.078895854857606)",34.769585860050725,32.078895854857606
3997,"(34.77370965545723, 32.07899538240652)",34.77370965545723,32.07899538240652
3998,"(34.76979175067784, 32.078933116731505)",34.76979175067784,32.078933116731505
3999,"(34.76938024543346, 32.07895569149187)",34.76938024543346,32.07895569149187
4000,"(34.77266918742305, 32.078996986303416)",34.77266918742305,32.078996986303416
4001,"(34.77248292713054, 32.07903061864131)",34.77248292713054,32.07903061864131
4002,"(34.772283039465265, 32.07907034430606)",34.772283039465265,32.07907034430606
4003,"(34.7733467419374, 32.07912802654775)",34.7733467419374,32.07912802654775
4004,"(34.77292449536021, 32.07926097097698)",34.77292449536021,32.07926097097698
4005,"(34.771894336282564, 32.07796580397829)",34.771894336282564,32.07796580397829
4006,"(34.770992965095495, 32.077939449038986)",34.770992965095495,32.077939449038986
4007,"(34.77059861745119, 32.07800059121939)",34.77059861745119,32.07800059121939
4008,"(34.77158765545954, 32.0780305519343)",34.77158765545954,32.0780305519343
4009,"(34.7710827379561, 32.07806893927379)",34.7710827379561,32.07806893927379
4010,"(34.770655535363645, 32.07811905994008)",34.770655535363645,32.07811905994008
4011,"(34.76980605257531, 32.07814519381663)",34.76980605257531,32.07814519381663
4012,"(34.77251175761579, 32.078135425004845)",34.77251175761579,32.078135425004845
4013,"(34.76986439386397, 32.079263230658356)",34.76986439386397,32.079263230658356
4014,"(34.77255260464581, 32.07934887930937)",34.77255260464581,32.07934887930937
4015,"(34.773581224190345, 32.08168951369068)",34.773581224190345,32.08168951369068
4016,"(34.77354675645966, 32.08091291565602)",34.77354675645966,32.08091291565602
4017,"(34.7736070513368, 32.08098829111144)",34.7736070513368,32.08098829111144
4018,"(34.77360050386561, 32.08113531543337)",34.77360050386561,32.08113531543337
4019,"(34.77355906425475, 32.0812119623783)",34.77355906425475,32.0812119623783
4020,"(34.77258086372325, 32.08092115784676)",34.77258086372325,32.08092115784676
4021,"(34.77259018780752, 32.08103056011571)",34.77259018780752,32.08103056011571
4022,"(34.77292915635824, 32.081581537713284)",34.77292915635824,32.081581537713284
4023,"(34.77296116186109, 32.08172687437492)",34.77296116186109,32.08172687437492
4024,"(34.77291343848519, 32.081832509350534)",34.77291343848519,32.081832509350534
4025,"(34.77334590199245, 32.081738805553414)",34.77334590199245,32.081738805553414
4026,"(34.77193998248877, 32.08101492225603)",34.77193998248877,32.08101492225603
4027,"(34.77330885056623, 32.08030611687102)",34.77330885056623,32.08030611687102
4028,"(34.773170367822175, 32.08010398574711)",34.773170367822175,32.08010398574711
4029,"(34.77246688909885, 32.08014403687282)",34.77246688909885,32.08014403687282
4030,"(34.77147665118253, 32.08116589112449)",34.77147665118253,32.08116589112449
4031,"(34.77166013823599, 32.08114113190438)",34.77166013823599,32.08114113190438
4032,"(34.773564950299715, 32.080353746607095)",34.773564950299715,32.080353746607095
4033,"(34.77356097090915, 32.08050476546595)",34.77356097090915,32.08050476546595
4034,"(34.77355279022053, 32.080633688849446)",34.77355279022053,32.080633688849446
4035,"(34.773547582211116, 32.080776684864084)",34.773547582211116,32.080776684864084
4036,"(34.78368644074172, 32.07910993588023)",34.78368644074172,32.07910993588023
4037,"(34.78156330509167, 32.0775277739626)",34.78156330509167,32.0775277739626
4038,"(34.78204429646108, 32.077138021820936)",34.78204429646108,32.077138021820936
4039,"(34.78202716308947, 32.077315283366374)",34.78202716308947,32.077315283366374
4040,"(34.78160896650019, 32.07716864907021)",34.78160896650019,32.07716864907021
4041,"(34.78159154524363, 32.07733845477316)",34.78159154524363,32.07733845477316
4042,"(34.783206012144554, 32.075859154816385)",34.783206012144554,32.075859154816385
4043,"(34.783183333194415, 32.07610656460512)",34.783183333194415,32.07610656460512
4044,"(34.78299119451349, 32.07612872940731)",34.78299119451349,32.07612872940731
4045,"(34.78277543556783, 32.076122170770084)",34.78277543556783,32.076122170770084
4046,"(34.78256866310133, 32.0761248277168)",34.78256866310133,32.0761248277168
4047,"(34.7823532269507, 32.07612066247586)",34.7823532269507,32.07612066247586
4048,"(34.7821453812176, 32.076120808611385)",34.7821453812176,32.076120808611385
4049,"(34.78177618099548, 32.0764447537893)",34.78177618099548,32.0764447537893
4050,"(34.78170993355509, 32.07659921037647)",34.78170993355509,32.07659921037647
4051,"(34.78168455936069, 32.076801746911464)",34.78168455936069,32.076801746911464
4052,"(34.7816686231835, 32.07696143889574)",34.7816686231835,32.07696143889574
4053,"(34.782125066526426, 32.076790425604926)",34.782125066526426,32.076790425604926
4054,"(34.78254418762014, 32.076766318922274)",34.78254418762014,32.076766318922274
4055,"(34.7830825541286, 32.07678441574912)",34.7830825541286,32.07678441574912
4056,"(34.78212298054958, 32.07697162183123)",34.78212298054958,32.07697162183123
4057,"(34.78306570953641, 32.07701152012459)",34.78306570953641,32.07701152012459
4058,"(34.782990658250476, 32.07718836165506)",34.782990658250476,32.07718836165506
4059,"(34.78258011250276, 32.07717141868054)",34.78258011250276,32.07717141868054
4060,"(34.78253979079386, 32.07746426912119)",34.78253979079386,32.07746426912119
4061,"(34.78299747676896, 32.07746461509193)",34.78299747676896,32.07746461509193
4062,"(34.782067945810695, 32.07749414981028)",34.782067945810695,32.07749414981028
4063,"(34.782989380006704, 32.07763258709682)",34.782989380006704,32.07763258709682
4064,"(34.782490733493646, 32.0776538544302)",34.782490733493646,32.0776538544302
4065,"(34.78198371772146, 32.07766885065706)",34.78198371772146,32.07766885065706
4066,"(34.77131845254332, 32.079221613526904)",34.77131845254332,32.079221613526904
4067,"(34.76940291460994, 32.08189369823794)",34.76940291460994,32.08189369823794
4068,"(34.77122659794558, 32.08382709424855)",34.77122659794558,32.08382709424855
4069,"(34.781550630329214, 32.077693325442866)",34.781550630329214,32.077693325442866
4070,"(34.78155058063555, 32.07911815027208)",34.78155058063555,32.07911815027208
4071,"(34.77073327277401, 32.078214583066206)",34.77073327277401,32.078214583066206
4072,"(34.77080369622297, 32.078270053363596)",34.77080369622297,32.078270053363596
4073,"(34.77048856506532, 32.07847832273554)",34.77048856506532,32.07847832273554
4074,"(34.76807391551168, 32.07896621783536)",34.76807391551168,32.07896621783536
4075,"(34.77258325614859, 32.07727116851775)",34.77258325614859,32.07727116851775
4076,"(34.7724594119819, 32.07782621844678)",34.7724594119819,32.07782621844678
4077,"(34.770005703733226, 32.07841964043932)",34.770005703733226,32.07841964043932
4078,"(34.78207869040967, 32.07917727006713)",34.78207869040967,32.07917727006713
4079,"(34.78182726693898, 32.079198371569014)",34.78182726693898,32.079198371569014
4080,"(34.77196629397163, 32.079646388947424)",34.77196629397163,32.079646388947424
4081,"(34.76880006348143, 32.08104977376206)",34.76880006348143,32.08104977376206
4082,"(34.771177788320124, 32.07674182856425)",34.771177788320124,32.07674182856425
4083,"(34.77154021590802, 32.07675972642361)",34.77154021590802,32.07675972642361
4084,"(34.77126174969812, 32.0768453991938)",34.77126174969812,32.0768453991938
4085,"(34.77239149079488, 32.07682018143785)",34.77239149079488,32.07682018143785
4086,"(34.782518405479486, 32.07698936562981)",34.782518405479486,32.07698936562981
4087,"(34.76940618497994, 32.07727065091805)",34.76940618497994,32.07727065091805
4088,"(34.771153763772695, 32.077467913503924)",34.771153763772695,32.077467913503924
4089,"(34.770175907660445, 32.077511665452974)",34.770175907660445,32.077511665452974
4090,"(34.7714024310929, 32.07847041018955)",34.7714024310929,32.07847041018955
4091,"(34.77151235632399, 32.07860268080564)",34.77151235632399,32.07860268080564
4092,"(34.78150530163788, 32.078689065423596)",34.78150530163788,32.078689065423596
4093,"(34.78279252469878, 32.07862330410324)",34.78279252469878,32.07862330410324
4094,"(34.78253380845153, 32.0786529118465)",34.78253380845153,32.0786529118465
4095,"(34.78228268728255, 32.07868297882625)",34.78228268728255,32.07868297882625
4096,"(34.78202964347411, 32.078705478788386)",34.78202964347411,32.078705478788386
4097,"(34.77161221712684, 32.07874088289853)",34.77161221712684,32.07874088289853
4098,"(34.7817793448649, 32.078736767598784)",34.7817793448649,32.078736767598784
4099,"(34.781548353154356, 32.07891064948825)",34.781548353154356,32.07891064948825
4100,"(34.77338353978766, 32.078982139060635)",34.77338353978766,32.078982139060635
4101,"(34.76878189598179, 32.079043624128815)",34.76878189598179,32.079043624128815
4102,"(34.76836353525026, 32.078959132757326)",34.76836353525026,32.078959132757326
4103,"(34.768572224295845, 32.07896510583291)",34.768572224295845,32.07896510583291
4104,"(34.78306362917999, 32.07884898276745)",34.78306362917999,32.07884898276745
4105,"(34.78284460499596, 32.07912136432469)",34.78284460499596,32.07912136432469
4106,"(34.78258314982527, 32.079138396444556)",34.78258314982527,32.079138396444556
4107,"(34.782330351812945, 32.07915762509439)",34.782330351812945,32.07915762509439
4108,"(34.77332560269422, 32.07928227390815)",34.77332560269422,32.07928227390815
4109,"(34.78243173695349, 32.07794533611621)",34.78243173695349,32.07794533611621
4110,"(34.782050836122316, 32.07796730782745)",34.782050836122316,32.07796730782745
4111,"(34.773114752050155, 32.08335266513573)",34.773114752050155,32.08335266513573
4112,"(34.77384720420185, 32.083392160140356)",34.77384720420185,32.083392160140356
4113,"(34.7735529689937, 32.083434361428004)",34.7735529689937,32.083434361428004
4114,"(34.7734372813152, 32.08281461757107)",34.7734372813152,32.08281461757107
4115,"(34.771075197048035, 32.083446642810934)",34.771075197048035,32.083446642810934
4116,"(34.77022677475289, 32.083050363162876)",34.77022677475289,32.083050363162876
4117,"(34.770390721050646, 32.0830771074741)",34.770390721050646,32.0830771074741
4118,"(34.77069482192116, 32.08356582254818)",34.77069482192116,32.08356582254818
4119,"(34.7708037130366, 32.083812798165134)",34.7708037130366,32.083812798165134
4120,"(34.77034655843625, 32.083639747694605)",34.77034655843625,32.083639747694605
4121,"(34.77037940000754, 32.083704515261886)",34.77037940000754,32.083704515261886
4122,"(34.77039693077343, 32.084618035603675)",34.77039693077343,32.084618035603675
4123,"(34.77044338130244, 32.08468510134567)",34.77044338130244,32.08468510134567
4124,"(34.770316733643874, 32.08445122768518)",34.770316733643874,32.08445122768518
4125,"(34.77036044368195, 32.08452120160598)",34.77036044368195,32.08452120160598
4126,"(34.77174942400868, 32.08301644532853)",34.77174942400868,32.08301644532853
4127,"(34.77179831399715, 32.08310289111153)",34.77179831399715,32.08310289111153
4128,"(34.77184008761085, 32.083195476246416)",34.77184008761085,32.083195476246416
4129,"(34.770338191788284, 32.08171963641727)",34.770338191788284,32.08171963641727
4130,"(34.77041345749496, 32.081873958324124)",34.77041345749496,32.081873958324124
4131,"(34.76895011647175, 32.08160273254767)",34.76895011647175,32.08160273254767
4132,"(34.769325636182664, 32.0816235432534)",34.769325636182664,32.0816235432534
4133,"(34.76863721573494, 32.081647351739235)",34.76863721573494,32.081647351739235
4134,"(34.76897207370351, 32.08172897825862)",34.76897207370351,32.08172897825862
4135,"(34.769358278194844, 32.081753898644386)",34.769358278194844,32.081753898644386
4136,"(34.76961097668464, 32.08183208388199)",34.76961097668464,32.08183208388199
4137,"(34.76958430329308, 32.08215541324432)",34.76958430329308,32.08215541324432
4138,"(34.7694088755146, 32.08217832650706)",34.7694088755146,32.08217832650706
4139,"(34.769233443550156, 32.08220661552472)",34.769233443550156,32.08220661552472
4140,"(34.77154539808171, 32.08252145293963)",34.77154539808171,32.08252145293963
4141,"(34.77035102541417, 32.0827953553134)",34.77035102541417,32.0827953553134
4142,"(34.76916684131968, 32.08290032386299)",34.76916684131968,32.08290032386299
4143,"(34.77047820529244, 32.08334808507841)",34.77047820529244,32.08334808507841
4144,"(34.77026253281278, 32.08351966749649)",34.77026253281278,32.08351966749649
4145,"(34.77115268039149, 32.08361930786519)",34.77115268039149,32.08361930786519
4146,"(34.770733187478534, 32.08370280607086)",34.770733187478534,32.08370280607086
4147,"(34.76990392484529, 32.08371444342263)",34.76990392484529,32.08371444342263
4148,"(34.77067751037108, 32.084255734110364)",34.77067751037108,32.084255734110364
4149,"(34.77191449985808, 32.084362733682994)",34.77191449985808,32.084362733682994
4150,"(34.77072322423263, 32.08497650745953)",34.77072322423263,32.08497650745953
4151,"(34.77077504144849, 32.08510379834698)",34.77077504144849,32.08510379834698
4152,"(34.76906527970125, 32.082481203230934)",34.76906527970125,32.082481203230934
4153,"(34.76928652807439, 32.082452668660345)",34.76928652807439,32.082452668660345
4154,"(34.76941933554527, 32.0824263238349)",34.76941933554527,32.0824263238349
4155,"(34.76904624227595, 32.08224329991436)",34.76904624227595,32.08224329991436
4156,"(34.7736481866016, 32.08403633657205)",34.7736481866016,32.08403633657205
4157,"(34.77082331813823, 32.08386168314597)",34.77082331813823,32.08386168314597
4158,"(34.77049972183141, 32.084050907127654)",34.77049972183141,32.084050907127654
4159,"(34.77058012636899, 32.08414696972631)",34.77058012636899,32.08414696972631
4160,"(34.773982995097725, 32.08399454638728)",34.773982995097725,32.08399454638728
4161,"(34.77113580231148, 32.08432556795436)",34.77113580231148,32.08432556795436
4162,"(34.77005058323544, 32.08386056342454)",34.77005058323544,32.08386056342454
4163,"(34.770902673601164, 32.083972280027695)",34.770902673601164,32.083972280027695
4164,"(34.770990328400856, 32.08409885464021)",34.770990328400856,32.08409885464021
4165,"(34.77106065249884, 32.084213159359244)",34.77106065249884,32.084213159359244
4166,"(34.77314364097617, 32.084220633129675)",34.77314364097617,32.084220633129675
4167,"(34.78825379629092, 32.07890207267454)",34.78825379629092,32.07890207267454
4168,"(34.769613743022454, 32.07999774512701)",34.769613743022454,32.07999774512701
4169,"(34.787892965533736, 32.07740181187083)",34.787892965533736,32.07740181187083
4170,"(34.769107613504744, 32.08422035805814)",34.769107613504744,32.08422035805814
4171,"(34.769161996419825, 32.08456321664485)",34.769161996419825,32.08456321664485
4172,"(34.77325027000118, 32.0781622076019)",34.77325027000118,32.0781622076019
4173,"(34.76835617735506, 32.07785992968088)",34.76835617735506,32.07785992968088
4174,"(34.768352530721415, 32.07812025451783)",34.768352530721415,32.07812025451783
4175,"(34.768434344404284, 32.07825444965777)",34.768434344404284,32.07825444965777
4176,"(34.78279761479154, 32.07957513738899)",34.78279761479154,32.07957513738899
4177,"(34.782325304852414, 32.07960676775363)",34.782325304852414,32.07960676775363
4178,"(34.7825602929762, 32.07960665272959)",34.7825602929762,32.07960665272959
4179,"(34.78281574993513, 32.07989562610153)",34.78281574993513,32.07989562610153
4180,"(34.78290007739373, 32.08006395600907)",34.78290007739373,32.08006395600907
4181,"(34.78258940624041, 32.07991562192045)",34.78258940624041,32.07991562192045
4182,"(34.78235554960995, 32.07993651773422)",34.78235554960995,32.07993651773422
4183,"(34.782471020152165, 32.08009674132136)",34.782471020152165,32.08009674132136
4184,"(34.77323056811087, 32.080440497455356)",34.77323056811087,32.080440497455356
4185,"(34.773227026065534, 32.08057077144642)",34.773227026065534,32.08057077144642
4186,"(34.77323591329753, 32.08082672912958)",34.77323591329753,32.08082672912958
4187,"(34.7728628360177, 32.08088929650447)",34.7728628360177,32.08088929650447
4188,"(34.77323658656485, 32.080697582567396)",34.77323658656485,32.080697582567396
4189,"(34.77274444582263, 32.08069525320889)",34.77274444582263,32.08069525320889
4190,"(34.772605352401214, 32.080501391592364)",34.772605352401214,32.080501391592364
4191,"(34.76977346626936, 32.08387350882231)",34.76977346626936,32.08387350882231
4192,"(34.76960711411136, 32.08392148105531)",34.76960711411136,32.08392148105531
4193,"(34.77092518811861, 32.08467984181553)",34.77092518811861,32.08467984181553
4194,"(34.78618581107686, 32.07947810173135)",34.78618581107686,32.07947810173135
4195,"(34.77069059864435, 32.081900202017096)",34.77069059864435,32.081900202017096
4196,"(34.77149790837465, 32.08197303023786)",34.77149790837465,32.08197303023786
4197,"(34.787682187548214, 32.07968517396233)",34.787682187548214,32.07968517396233
4198,"(34.771783816119395, 32.07606722162534)",34.771783816119395,32.07606722162534
4199,"(34.77197567254198, 32.07631297606135)",34.77197567254198,32.07631297606135
4200,"(34.773619645187196, 32.081965730608786)",34.773619645187196,32.081965730608786
4201,"(34.77363126552763, 32.08212188512817)",34.77363126552763,32.08212188512817
4202,"(34.7736656462088, 32.08238862585342)",34.7736656462088,32.08238862585342
4203,"(34.77093274280461, 32.083210083380074)",34.77093274280461,32.083210083380074
4204,"(34.77368110021, 32.08252073867188)",34.77368110021,32.08252073867188
4205,"(34.78735436581519, 32.076647179216614)",34.78735436581519,32.076647179216614
4206,"(34.76892967708846, 32.08252239821208)",34.76892967708846,32.08252239821208
4207,"(34.77021617068991, 32.08231816460881)",34.77021617068991,32.08231816460881
4208,"(34.78355278349199, 32.079490268651334)",34.78355278349199,32.079490268651334
4209,"(34.783093776248165, 32.07951888409763)",34.783093776248165,32.07951888409763
